clip_name,clip_stem,behavior_class,target_seat_id,scenario_id,window_index,window_start_frame,window_end_frame,window_start_sec,window_end_sec,mid_frame_idx,mid_time_sec,selected_person_idx,seat_mapped_person_idx_mid,selected_matches_mid_mapping,selected_visible_midframe,num_detected_midframe,window_label_7,window_label_binary,active_overlap,active_start_sec,active_end_sec,segment_source,manual_key,video_path,image_path,review_status,target_correct,notes
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,0,0,TRUE,TRUE,8,looking_sideways,suspicious,0.635135135,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,0,0,TRUE,TRUE,8,looking_sideways,suspicious,0.959459459,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,0,0,TRUE,TRUE,8,looking_sideways,suspicious,1,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,0,0,TRUE,TRUE,8,looking_sideways,suspicious,1,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,0,0,TRUE,TRUE,7,looking_sideways,suspicious,0.756756757,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take01.mp4,L01_looking_sideways_take01,looking_sideways,A1,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,0,0,TRUE,TRUE,8,normal,normal,0.432432432,3.003003003,8.008008008,manual_clip,L01_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take01.mp4,images/L01_looking_sideways_take01/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,0,0,74,0,2.962962963,37,1.481481481,2,2,TRUE,TRUE,7,normal,normal,0,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,2,2,TRUE,TRUE,8,normal,normal,0,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,2,2,TRUE,TRUE,7,normal,normal,0.297297297,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,2,2,TRUE,TRUE,7,looking_sideways,suspicious,0.621621622,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,2,2,TRUE,TRUE,8,looking_sideways,suspicious,0.945945946,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,2,2,TRUE,TRUE,7,looking_sideways,suspicious,1,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,2,2,TRUE,TRUE,7,looking_sideways,suspicious,0.756756757,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take02.mp4,L01_looking_sideways_take02,looking_sideways,A2,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,2,2,TRUE,TRUE,7,normal,normal,0.432432432,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take02,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take02.mp4,images/L01_looking_sideways_take02/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,0,0,74,0,2.962962963,37,1.481481481,4,4,TRUE,TRUE,7,looking_sideways,suspicious,0.662162162,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,4,4,TRUE,TRUE,7,looking_sideways,suspicious,0.986486486,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,4,4,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,4,4,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,4,4,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,4,4,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,4,4,TRUE,TRUE,7,looking_sideways,suspicious,0.756756757,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take03.mp4,L01_looking_sideways_take03,looking_sideways,A3,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,4,4,TRUE,TRUE,7,normal,normal,0.432432432,1.001001001,8.008008008,manual_clip,L01_looking_sideways_take03,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take03.mp4,images/L01_looking_sideways_take03/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,0,0,74,0,2.962962963,37,1.481481481,6,6,TRUE,TRUE,7,normal,normal,0,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,6,6,TRUE,TRUE,7,normal,normal,0,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,6,6,TRUE,TRUE,7,normal,normal,0.297297297,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,6,6,TRUE,TRUE,7,looking_sideways,suspicious,0.621621622,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,6,6,TRUE,TRUE,7,looking_sideways,suspicious,0.945945946,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,6,6,TRUE,TRUE,7,looking_sideways,suspicious,1,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,6,6,TRUE,TRUE,7,looking_sideways,suspicious,1,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take04.mp4,L01_looking_sideways_take04,looking_sideways,A4,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,6,6,TRUE,TRUE,7,looking_sideways,suspicious,0.77027027,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take04,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take04.mp4,images/L01_looking_sideways_take04/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,0,0,74,0,2.962962963,37,1.481481481,1,1,TRUE,TRUE,7,normal,normal,0,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,1,1,TRUE,TRUE,7,normal,normal,0,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,1,1,TRUE,TRUE,7,normal,normal,0.297297297,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,1,1,TRUE,TRUE,7,looking_sideways,suspicious,0.621621622,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,1,1,TRUE,TRUE,7,looking_sideways,suspicious,0.945945946,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,1,1,TRUE,TRUE,7,looking_sideways,suspicious,1,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,1,1,TRUE,TRUE,7,looking_sideways,suspicious,0.756756757,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take05.mp4,L01_looking_sideways_take05,looking_sideways,B1,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,1,1,TRUE,TRUE,7,normal,normal,0.432432432,4.004004004,8.008008008,manual_clip,L01_looking_sideways_take05,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take05.mp4,images/L01_looking_sideways_take05/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,0,0,74,0,2.962962963,37,1.481481481,3,3,TRUE,TRUE,7,looking_sideways,suspicious,0.662162162,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,3,3,TRUE,TRUE,7,looking_sideways,suspicious,0.986486486,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,3,3,TRUE,TRUE,8,looking_sideways,suspicious,1,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,3,3,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,3,3,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,3,3,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,3,3,TRUE,TRUE,7,looking_sideways,suspicious,1,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take06.mp4,L01_looking_sideways_take06,looking_sideways,B2,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,3,3,TRUE,TRUE,7,looking_sideways,suspicious,0.77027027,1.001001001,9.009009009,manual_clip,L01_looking_sideways_take06,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take06.mp4,images/L01_looking_sideways_take06/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,0,0,74,0,2.962962963,37,1.481481481,5,5,TRUE,TRUE,7,normal,normal,0,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_000_midframe_0037.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,5,5,TRUE,TRUE,7,normal,normal,0.310810811,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_001_midframe_0061.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,5,5,TRUE,TRUE,7,looking_sideways,suspicious,0.635135135,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_002_midframe_0085.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,5,5,TRUE,TRUE,7,looking_sideways,suspicious,0.959459459,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,5,5,TRUE,TRUE,7,looking_sideways,suspicious,1,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,5,5,TRUE,TRUE,7,looking_sideways,suspicious,1,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,5,5,TRUE,TRUE,7,looking_sideways,suspicious,1,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take07.mp4,L01_looking_sideways_take07,looking_sideways,B3,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,5,5,TRUE,TRUE,7,looking_sideways,suspicious,0.77027027,3.003003003,9.009009009,manual_clip,L01_looking_sideways_take07,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take07.mp4,images/L01_looking_sideways_take07/win_007_midframe_0205.jpg,correct,,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,0,0,74,0,2.962962963,37,1.481481481,7,-1,FALSE,FALSE,7,normal,normal,0,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_000_midframe_0037.jpg,exclude,mismatch,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,1,24,98,0.960960961,3.923923924,61,2.442442442,7,-1,FALSE,FALSE,7,normal,normal,0,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_001_midframe_0061.jpg,exclude,mismatch,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,2,48,122,1.921921922,4.884884885,85,3.403403403,7,-1,FALSE,FALSE,7,normal,normal,0.297297297,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_002_midframe_0085.jpg,exclude,mismatch,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,3,72,146,2.882882883,5.845845846,109,4.364364364,7,7,TRUE,TRUE,8,looking_sideways,suspicious,0.621621622,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_003_midframe_0109.jpg,correct,,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,4,96,170,3.843843844,6.806806807,133,5.325325325,7,7,TRUE,TRUE,8,looking_sideways,suspicious,0.945945946,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_004_midframe_0133.jpg,correct,,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,5,120,194,4.804804805,7.767767768,157,6.286286286,7,7,TRUE,TRUE,8,looking_sideways,suspicious,1,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_005_midframe_0157.jpg,correct,,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,6,144,218,5.765765766,8.728728729,181,7.247247247,7,7,TRUE,TRUE,8,looking_sideways,suspicious,1,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_006_midframe_0181.jpg,correct,,
L01_looking_sideways_take08.mp4,L01_looking_sideways_take08,looking_sideways,B4,L01,7,168,242,6.726726727,9.68968969,205,8.208208208,7,7,TRUE,TRUE,8,looking_sideways,suspicious,0.77027027,4.004004004,9.009009009,manual_clip,L01_looking_sideways_take08,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L01_looking_sideways_take08.mp4,images/L01_looking_sideways_take08/win_007_midframe_0205.jpg,correct,,
L02_looking_sideways_take01.mp4,L02_looking_sideways_take01,looking_sideways,A1,L02,0,0,74,0,2.960947503,37,1.480473752,0,0,TRUE,TRUE,8,normal,normal,0,4.00128041,9.002880922,manual_clip,L02_looking_sideways_take01,/home/sagemaker-user/exam_proctoring_dataset/02_clips/looking_sideways/L02_looking_sideways_take01.mp4,images/L02_looking_sideways_take01/win_000_midframe_0037.jpg,correct,,
